PERMNO,date,PRC,RET
89997,20070313,74.70800,-0.024827
89997,20070314,75.22000,0.006853
89997,20070315,76.38000,0.015421
89997,20070316,75.61000,-0.010081
89997,20070319,76.99000,0.018252
89997,20070320,77.29000,0.003897
89997,20070321,78.33000,0.013456
89997,20070322,78.18000,-0.001915
89997,20070323,78.37000,0.002430
89997,20070326,78.89000,0.006635
89997,20070327,78.20000,-0.008746
89997,20070328,77.50000,-0.008951
89997,20070329,77.71000,0.002710
89997,20070330,77.76000,0.000643
89997,20070402,78.14000,0.004887
89997,20070403,79.05000,0.011646
89997,20070404,79.09000,0.000506
89997,20070405,79.08000,-0.000126
89997,20070409,79.89000,0.010243
89997,20070410,79.57000,-0.004006
89997,20070411,79.04000,-0.006661
89997,20070412,79.72000,0.008603
89997,20070413,80.01000,0.003638
89997,20070416,80.90000,0.011124
89997,20070417,80.56000,-0.004203
89997,20070418,80.01000,-0.006827
89997,20070419,79.84000,-0.002125
89997,20070420,80.78000,0.011774
89997,20070423,80.77000,-0.000124
89997,20070424,80.43000,-0.004209
89997,20070425,81.61010,0.014672
89997,20070426,81.68000,0.000857
89997,20070427,81.40000,-0.003428
89997,20070430,80.20000,-0.014742
89997,20070501,79.53000,-0.008354
89997,20070502,80.60000,0.013454
89997,20070503,81.30000,0.008685
89997,20070504,81.70000,0.004920
89997,20070507,82.52000,0.010037
89997,20070508,82.55000,0.000364
89997,20070509,82.87000,0.003876
89997,20070510,81.50000,-0.016532
89997,20070511,82.48000,0.012025
89997,20070514,82.16000,-0.003880
89997,20070515,82.57000,0.004990
89997,20070516,82.81000,0.002907
89997,20070517,82.90000,0.001087
89997,20070518,83.40000,0.006031
89997,20070521,83.58000,0.002158
89997,20070522,83.42000,-0.001914
89997,20070523,83.47000,0.000599
89997,20070524,82.18740,-0.015366
89997,20070525,83.16000,0.011834
89997,20070529,83.21000,0.000601
89997,20070530,84.29000,0.012979
89997,20070531,84.75000,0.005457
89997,20070601,85.62000,0.010266
89997,20070604,85.60000,-0.000234
89997,20070605,85.51000,-0.001051
89997,20070606,84.17740,-0.015584
89997,20070607,82.26000,-0.022778
89997,20070608,83.62000,0.016533
89997,20070611,83.10000,-0.006219
89997,20070612,82.18000,-0.011071
89997,20070613,83.76000,0.019226
89997,20070614,84.45990,0.008356
89997,20070615,85.42000,0.011368
89997,20070618,85.45000,0.000351
89997,20070619,85.89000,0.005149
89997,20070620,84.75000,-0.013273
89997,20070621,85.47000,0.008496
89997,20070622,85.31000,-0.001872
89997,20070625,84.20000,-0.013011
89997,20070626,83.27000,-0.011045
89997,20070627,83.74000,0.005644
89997,20070628,84.13000,0.004657
89997,20070629,84.41000,0.003328
89997,20070702,85.81000,0.016586
89997,20070703,85.97000,0.001865
89997,20070705,86.44000,0.005467
89997,20070706,87.00000,0.006478
89997,20070709,87.18000,0.002069
89997,20070710,85.77000,-0.016173
89997,20070711,86.58000,0.009444
89997,20070712,88.82000,0.025872
89997,20070713,89.99000,0.013173
89997,20070716,89.05000,-0.010446
89997,20070717,89.72000,0.007524
89997,20070718,89.99000,0.003009
89997,20070719,90.05000,0.000667
89997,20070720,88.71000,-0.014881
89997,20070723,88.81000,0.001127
89997,20070724,87.03000,-0.020043
89997,20070725,85.92000,-0.012754
