PERMNO,date,PRC,RET
90348,20060911,59.47000,0.001178
90348,20060912,60.22000,0.012611
90348,20060913,60.97000,0.012454
90348,20060914,60.71000,-0.004264
90348,20060915,60.84000,0.002141
90348,20060918,60.96000,0.001972
90348,20060919,60.78000,-0.002953
90348,20060920,61.14000,0.005923
90348,20060921,60.50000,-0.010468
90348,20060922,60.14000,-0.005950
90348,20060925,60.88300,0.012355
90348,20060926,61.73000,0.013912
90348,20060927,61.81000,0.001296
90348,20060928,62.14000,0.005339
90348,20060929,61.74000,-0.006437
90348,20061002,61.92000,0.002915
90348,20061003,62.18000,0.004199
90348,20061004,63.06000,0.014152
90348,20061005,63.64000,0.009198
90348,20061006,63.46000,-0.002828
90348,20061009,63.57000,0.001733
90348,20061010,63.80000,0.003618
90348,20061011,63.52000,-0.004389
90348,20061012,64.36000,0.013224
90348,20061013,64.41000,0.000777
90348,20061016,64.90000,0.007607
90348,20061017,64.47000,-0.006626
90348,20061018,64.28000,-0.002947
90348,20061019,64.22000,-0.000933
90348,20061020,63.73000,-0.007630
90348,20061023,64.10000,0.005806
90348,20061024,64.23000,0.002028
90348,20061025,64.26000,0.000467
90348,20061026,64.38000,0.001867
90348,20061027,63.78000,-0.009320
90348,20061030,64.02000,0.003763
90348,20061031,63.80000,-0.003436
90348,20061101,63.34000,-0.007210
90348,20061102,63.00000,-0.005368
90348,20061103,63.07000,0.001111
90348,20061106,63.82000,0.011892
90348,20061107,64.30000,0.007521
90348,20061108,64.60000,0.004666
90348,20061109,64.03000,-0.008824
90348,20061110,64.36000,0.005154
90348,20061113,64.77000,0.006370
90348,20061114,65.14000,0.005713
90348,20061115,65.77000,0.009671
90348,20061116,66.08000,0.004713
90348,20061117,66.13000,0.000757
90348,20061120,65.86000,-0.004083
90348,20061121,66.23000,0.005618
90348,20061122,66.33000,0.001510
90348,20061124,66.20000,-0.001960
90348,20061127,65.05000,-0.017372
90348,20061128,64.97000,-0.001230
90348,20061129,65.46000,0.007542
90348,20061130,65.65000,0.002903
90348,20061201,65.04000,-0.009292
90348,20061204,65.92000,0.013530
90348,20061205,66.11000,0.002882
90348,20061206,66.02000,-0.001361
90348,20061207,65.92000,-0.001515
